e_cblp,e_cparhdr,e_minalloc,e_maxalloc,e_sp,e_csum,e_ip,e_lfanew,Machine,NumberOfSections,CreationYear,PointerToSymbolTable,NumberOfSymbols,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,class
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.16866866866866867,0.0,0.43743743743743746,0.12062062062062062,0.0,0.0,0.7937937937937938,0.32432432432432434,0.7377377377377378,0.0970970970970971,0.10810810810810811,0.0,0.17099829040127545,0.7617617617617618,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.04254254254254254,0.32732732732732733,0.0,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.008008008008008008,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.20020020020020018,0.0,0.16516516516516516,0.2992992992992993,0.0,0.0,0.7937937937937938,0.536036036036036,0.7377377377377378,0.0,0.8678678678678678,0.0,0.0,0.8437880296492974,0.47897897897897895,1.0,0.8388388388388388,0.0,0.8168168168168168,0.0,0.37487487487487486,0.0,0.6231231231231231,0.8643643643643644,0.8139235232320496,0.4444444444444444,0.8443443443443444,0.057057057057057055,0.33633633633633636,0.026026026026026026,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.511011011011011,0.0,0.43743743743743746,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.2172172172172172,0.2072072072072072,0.0,0.5635607593118973,0.9292809292809293,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.8458458458458458,0.9364364364364364,0.1111111111111111,0.32732732732732733,0.6946928146624266,0.9439439439439439,0.7482482482482482,0.4519519519519519,0.33633633633633636,0.008008008008008008,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.16866866866866867,0.0,0.0,1.0,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.0,0.026026026026026026,0.0,0.0,0.7617617617617618,0.47897897897897895,0.3988988988988989,0.9354354354354355,0.9049049049049049,0.892892892892893,0.8998998998998999,0.8458458458458458,0.0,0.00950950950950951,0.025025025025025023,0.5632915694633667,0.4444444444444444,0.887887887887888,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.6636636636636637,0.0,0.43743743743743746,1.0,0.0,0.0,0.48348348348348347,0.9924924924924925,0.0,0.49449449449449445,0.24174174174174173,0.0,0.2548641233826419,0.31481481481481477,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.9049049049049049,0.9884884884884885,0.0,0.8458458458458458,0.9364364364364364,0.14764764764764765,0.32732732732732733,0.7329418118514245,0.4444444444444444,0.9664664664664664,0.4519519519519519,0.6986986986986987,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.511011011011011,0.0,0.43743743743743746,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.1066066066066066,0.04054054054054054,0.0,0.15165165165165168,0.31481481481481477,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.8458458458458458,0.9364364364364364,0.04254254254254254,0.32732732732732733,0.6513463255264551,0.9439439439439439,0.7482482482482482,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.9874874874874875,0.0,0.993993993993994,1.0,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.9850773516414913,0.9267320347652758,0.0,0.9749493597057511,0.9049347795584861,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.0,0.9769769769769769,0.0,0.8458458458458458,0.0,0.9540299925315534,0.32732732732732733,0.9511298145562088,0.4444444444444444,0.8038038038038038,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.6636636636636637,0.0,0.43743743743743746,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.11711711711711711,0.04054054054054054,0.0,0.16416416416416416,0.31481481481481477,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.8458458458458458,0.9364364364364364,0.04254254254254254,0.32732732732732733,0.5888827994091151,0.9439439439439439,0.7482482482482482,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.511011011011011,0.0,0.7327327327327327,0.1866866866866867,0.0,0.0,0.7937937937937938,0.4054054054054054,0.0,0.8163163163163163,0.3708708708708709,0.0,0.8396595340474966,0.7617617617617618,0.47897897897897895,1.0,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.6316316316316317,0.8643643643643644,0.0,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.511011011011011,0.0,0.7327327327327327,1.0,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.8588588588588588,0.3508508508508509,0.0,0.8732328983148286,0.6844575888981,0.47897897897897895,1.0,0.9354354354354355,0.9049049049049049,0.892892892892893,0.8998998998998999,1.0,0.9364364364364364,0.6676676676676676,0.8643643643643644,0.8239339590327884,0.4444444444444444,0.8038038038038038,0.057057057057057055,0.33633633633633636,0.026026026026026026,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.3873873873873874,0.0,0.43743743743743746,1.0,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.48848848848848847,0.18068068068068066,0.0,0.6565416146744347,0.9229354682575318,0.47897897897897895,0.3988988988988989,0.9354354354354355,0.9049049049049049,0.892892892892893,0.8998998998998999,1.0,0.9364364364364364,0.13213213213213215,0.32732732732732733,0.6319462752358818,0.9439439439439439,0.8038038038038038,0.057057057057057055,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.8218218218218218,0.0,0.7327327327327327,0.529029029029029,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.955955955955956,0.957355856793708,0.0,0.9645887586007348,0.8403403403403403,0.47897897897897895,1.0,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.9473514984609928,0.8643643643643644,0.9480480802453822,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.6636636636636637,0.0,0.43743743743743746,0.529029029029029,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.9682717162214155,0.8534285580917705,0.0,0.9435454917233164,0.9096731274453427,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.0,0.9769769769769769,0.0,0.8458458458458458,0.0,0.9109301039117483,0.32732732732732733,0.9258366284688551,0.4444444444444444,0.8038038038038038,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.23023023023023023,0.0,0.16516516516516516,0.2992992992992993,0.0,0.0,0.52002002002002,0.536036036036036,0.7377377377377378,0.39539539539539537,0.12812812812812813,0.0,0.5810810810810811,0.652152152152152,1.0,0.3988988988988989,0.8388388388388388,0.9704704704704705,0.8168168168168168,0.9634634634634635,0.37487487487487486,0.0,0.34034034034034033,0.32732732732732733,0.9872002234520149,0.4444444444444444,0.9854854854854855,0.057057057057057055,0.6986986986986987,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.511011011011011,0.0,0.7327327327327327,0.2157157157157157,0.0,0.0,0.7937937937937938,0.4054054054054054,0.0,0.8248248248248248,0.3708708708708709,0.0,0.8473827615969132,0.7617617617617618,0.47897897897897895,1.0,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.6411411411411412,0.8643643643643644,0.0,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.27877877877877877,0.0,0.7327327327327327,0.529029029029029,0.0,0.0,0.3088088088088088,0.4054054054054054,0.0,0.23673673673673673,0.7992992992992993,0.8448448448448449,0.31521037166198457,0.31481481481481477,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.6231231231231231,0.32732732732732733,0.9863462364314561,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.14164164164164164,0.0,0.05405405405405405,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.0,0.8343343343343343,0.0,0.0,0.9754246928645339,0.47897897897897895,1.0,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.545045045045045,0.8643643643643644,0.7922290161218296,0.4444444444444444,0.8443443443443444,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.3873873873873874,0.0,0.43743743743743746,1.0,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.9139894796757542,0.9940973408277114,0.0,0.8902985472746963,0.8741264188772992,0.47897897897897895,0.3988988988988989,0.9354354354354355,0.9049049049049049,0.892892892892893,0.8998998998998999,1.0,0.9364364364364364,0.9889451543046315,0.6681681681681682,0.9778018445138245,0.9439439439439439,0.8038038038038038,0.057057057057057055,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.14164164164164164,0.0,0.05405405405405405,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.0,0.3388388388388388,0.0,0.0,0.7617617617617618,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.08908908908908908,0.025025025025025023,0.6926116357728089,0.4444444444444444,0.8443443443443444,0.0,0.0,0.008008008008008008,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.06606606606606606,0.0,0.16516516516516516,0.16816816816816815,0.0,0.0,0.7937937937937938,0.4054054054054054,0.0,0.0970970970970971,0.016016016016016016,0.0,0.23260734344478187,0.31481481481481477,1.0,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.07107107107107108,0.025025025025025023,0.5635115286932765,0.9439439439439439,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.6636636636636637,0.0,0.43743743743743746,0.529029029029029,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.9405839663192604,0.7267267267267268,0.0,0.8930497068486268,0.909151642255522,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.0,0.9769769769769769,0.0,0.8458458458458458,0.0,0.8573884889674362,0.32732732732732733,0.8968300664615982,0.4444444444444444,0.8038038038038038,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.8218218218218218,0.0,0.7327327327327327,0.2992992992992993,0.0,0.0,0.7937937937937938,0.4054054054054054,0.0,0.562062062062062,0.3278278278278278,0.0,0.6834248396639465,0.7617617617617618,0.47897897897897895,1.0,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.1966966966966967,0.8643643643643644,0.704447870087937,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.511011011011011,0.0,0.43743743743743746,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.5025025025025025,0.24174174174174173,0.0,0.6895122219759041,0.31481481481481477,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.8458458458458458,0.9364364364364364,0.14764764764764765,0.32732732732732733,0.6878849329033828,0.9439439439439439,0.7482482482482482,0.4519519519519519,0.33633633633633636,0.008008008008008008,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.511011011011011,0.0,0.43743743743743746,0.529029029029029,0.0,0.0,0.6266266266266266,0.9074074074074074,0.0,0.7777777777777776,0.2932932932932933,0.0,0.7683034174822787,0.9160820012837952,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.0,0.9769769769769769,0.0,0.8458458458458458,0.0,0.5865865865865866,0.32732732732732733,0.7980477801318678,0.4444444444444444,0.8038038038038038,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.23023023023023023,0.0,0.05405405405405405,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.0,0.07557557557557557,0.0,0.0,0.890050953208848,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.8458458458458458,0.9364364364364364,0.021521521521521522,0.32732732732732733,0.6309204651484851,0.9439439439439439,0.8603603603603603,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.3873873873873874,0.0,0.43743743743743746,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.6348693521107315,0.12062062062062062,0.0,0.7652010831667789,0.9275954921711378,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.8458458458458458,0.9364364364364364,0.20620620620620622,0.32732732732732733,0.7187271590088001,0.9439439439439439,0.7482482482482482,0.4519519519519519,0.33633633633633636,0.008008008008008008,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.9824824824824825,0.0,0.16516516516516516,0.1866866866866867,0.0,0.0,0.3088088088088088,0.536036036036036,0.7377377377377378,0.9192487060704114,0.9104035542391705,0.0,0.9365744798413244,0.8798798798798799,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.8779975627801714,0.32732732732732733,0.899224218627644,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.14164164164164164,0.0,0.05405405405405405,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.0,0.1896896896896897,0.0,0.0,0.94994994994995,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.0,0.9614614614614614,0.0,0.37487487487487486,0.996996996996997,0.04254254254254254,0.025025025025025023,0.5893216068654664,0.9439439439439439,0.8443443443443444,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.8218218218218218,0.0,0.43743743743743746,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.17917917917917917,0.2197197197197197,0.0,0.37139058971203787,0.6746746746746747,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.08908908908908908,0.32732732732732733,0.6086467611875498,0.4444444444444444,0.7482482482482482,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.9824824824824825,0.0,0.43743743743743746,0.2992992992992993,0.0,0.0,0.3088088088088088,0.536036036036036,0.7377377377377378,0.9225819225819226,0.9109109109109109,0.0,0.9390201759276756,0.8798798798798799,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.37487487487487486,0.0,0.8794948794948795,0.32732732732732733,0.8970539404677836,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.9314314314314314,0.0,0.43743743743743746,0.4244244244244244,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.9345127690715925,0.3611111111111111,0.0,0.9355726788838188,0.9322946134540337,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.0,0.0,0.8458458458458458,0.9364364364364364,0.8347835014501681,0.32732732732732733,0.8838995329656733,0.9439439439439439,0.7482482482482482,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.8218218218218218,0.0,0.43743743743743746,0.1866866866866867,0.0,0.0,0.7937937937937938,0.536036036036036,0.7377377377377378,0.5025025025025025,0.1996996996996997,0.0,0.2565813925488533,0.9418565284518536,0.47897897897897895,1.0,0.40290290290290287,0.0,0.947947947947948,0.0,0.37487487487487486,0.0,0.13213213213213215,0.8643643643643644,0.6994535891944482,0.4444444444444444,0.0,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.27877877877877877,0.0,0.43743743743743746,0.2992992992992993,0.0,0.0,0.6266266266266266,0.7177177177177176,0.0,0.08658658658658658,0.9094192877087613,0.0,0.09314898457977171,0.9466537244315022,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.0,0.9614614614614614,0.0,0.37487487487487486,0.0,0.7687687687687688,0.32732732732732733,0.8558746930233547,0.4444444444444444,0.8443443443443444,0.4519519519519519,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.14164164164164164,0.0,0.05405405405405405,0.4244244244244244,0.0,0.0,0.8723723723723724,0.7177177177177176,0.0,0.0,0.9362608700188318,0.0,0.0,0.9299381082730851,0.47897897897897895,0.3988988988988989,0.8388388388388388,0.0,0.8168168168168168,0.0,0.37487487487487486,0.0,0.8498498498498498,0.025025025025025023,0.8928869179726207,0.9439439439439439,0.8443443443443444,0.057057057057057055,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.06606606606606606,0.0,0.43743743743743746,0.11761761761761762,0.0,0.9976840038966973,0.4904904904904905,0.2132132132132132,0.7377377377377378,0.5806063674916134,0.9327795860909224,0.0,0.6263375566737251,0.652152152152152,0.47897897897897895,0.3988988988988989,0.40290290290290287,0.0,0.7857857857857857,0.0,0.37487487487487486,0.0,0.8548548548548548,0.32732732732732733,0.7701912286392771,0.4444444444444444,0.0,0.057057057057057055,0.33633633633633636,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.23023023023023023,0.0,0.16516516516516516,0.2992992992992993,0.0,0.0,0.52002002002002,0.536036036036036,0.7377377377377378,0.39539539539539537,0.12812812812812813,0.0,0.5810810810810811,0.652152152152152,1.0,0.3988988988988989,0.8388388388388388,0.9704704704704705,0.8168168168168168,0.9634634634634635,0.37487487487487486,0.0,0.34034034034034033,0.32732732732732733,0.9709747078764508,0.4444444444444444,0.9854854854854855,0.057057057057057055,0.6986986986986987,0.4314314314314314,0.41941941941941946,0.0,0.0
0.5605605605605606,1.0,0.0,1.0,0.498998998998999,0.0,0.0,0.23023023023023023,0.0,0.16516516516516516,0.2992992992992993,0.0,0.0,0.52002002002002,0.536036036036036,0.7377377377377378,0.39539539539539537,0.12812812812812813,0.0,0.5810810810810811,0.652152152152152,1.0,0.3988988988988989,0.8388388388388388,0.9704704704704705,0.8168168168168168,0.9634634634634635,0.37487487487487486,0.0,0.34034034034034033,0.32732732732732733,0.9755736973609757,0.4444444444444444,0.9854854854854855,0.057057057057057055,0.6986986986986987,0.4314314314314314,0.41941941941941946,0.0,0.0
